entry_id,datetime,field2,field2_neg,field2_deviasi,field2_neg_deviasi
2406,2026-03-01 01:46:02+07:00,365.9,-365.9,93.53096280087527,-93.53096280087527
2409,2026-03-01 01:56:02+07:00,367.3,-367.3,94.9309628008753,-94.9309628008753
2411,2026-03-01 02:06:02+07:00,368.8,-368.8,96.4309628008753,-96.4309628008753
2413,2026-03-01 02:16:02+07:00,370.6,-370.6,98.23096280087532,-98.23096280087532
2415,2026-03-01 02:26:02+07:00,373.1,-373.1,100.73096280087532,-100.73096280087532
2417,2026-03-01 02:36:02+07:00,375.4,-375.4,103.03096280087527,-103.03096280087527
2420,2026-03-01 02:46:02+07:00,379.8,-379.8,107.4309628008753,-107.4309628008753
2423,2026-03-01 02:56:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2425,2026-03-01 03:06:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2427,2026-03-01 03:16:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2430,2026-03-01 03:26:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2432,2026-03-01 03:36:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2435,2026-03-01 03:46:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2437,2026-03-01 03:56:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2439,2026-03-01 04:06:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2441,2026-03-01 04:16:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2443,2026-03-01 04:26:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2446,2026-03-01 04:36:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2449,2026-03-01 04:46:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2451,2026-03-01 04:56:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2453,2026-03-01 05:06:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2455,2026-03-01 05:16:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2457,2026-03-01 05:26:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2460,2026-03-01 05:36:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2463,2026-03-01 05:46:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2465,2026-03-01 05:56:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2467,2026-03-01 06:06:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2469,2026-03-01 06:16:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2471,2026-03-01 06:26:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2473,2026-03-01 06:36:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2477,2026-03-01 06:46:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2479,2026-03-01 06:56:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2481,2026-03-01 07:06:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2483,2026-03-01 07:16:02+07:00,380.6,-380.6,108.23096280087532,-108.23096280087532
2487,2026-03-01 07:26:02+07:00,382.7,-382.7,110.33096280087528,-110.33096280087528
2489,2026-03-01 07:36:02+07:00,382.9,-382.9,110.53096280087527,-110.53096280087527
2491,2026-03-01 07:46:02+07:00,382.3,-382.3,109.9309628008753,-109.9309628008753
2493,2026-03-01 07:56:02+07:00,380.5,-380.5,108.1309628008753,-108.1309628008753
2495,2026-03-01 08:06:02+07:00,378.4,-378.4,106.03096280087527,-106.03096280087527
2498,2026-03-01 08:16:02+07:00,372.2,-372.2,99.83096280087528,-99.83096280087528
2501,2026-03-01 08:26:02+07:00,368.7,-368.7,96.33096280087528,-96.33096280087528
2503,2026-03-01 08:36:02+07:00,364.3,-364.3,91.9309628008753,-91.9309628008753
2505,2026-03-01 08:46:02+07:00,359.2,-359.2,86.83096280087528,-86.83096280087528
2507,2026-03-01 08:56:02+07:00,353.9,-353.9,81.53096280087527,-81.53096280087527
2509,2026-03-01 09:06:02+07:00,348.1,-348.1,75.73096280087532,-75.73096280087532
2512,2026-03-01 09:16:02+07:00,337.0,-337.0,64.6309628008753,-64.6309628008753
2515,2026-03-01 09:26:02+07:00,331.4,-331.4,59.03096280087527,-59.03096280087527
2517,2026-03-01 09:36:02+07:00,325.2,-325.2,52.830962800875284,-52.830962800875284
2519,2026-03-01 09:46:02+07:00,318.7,-318.7,46.330962800875284,-46.330962800875284
2521,2026-03-01 09:56:02+07:00,311.8,-311.8,39.43096280087531,-39.43096280087531
2523,2026-03-01 10:06:02+07:00,304.4,-304.4,32.03096280087527,-32.03096280087527
2526,2026-03-01 10:16:02+07:00,291.0,-291.0,18.630962800875295,-18.630962800875295
2529,2026-03-01 10:26:02+07:00,284.2,-284.2,11.830962800875284,-11.830962800875284
2531,2026-03-01 10:36:02+07:00,277.4,-277.4,5.0309628008752725,-5.0309628008752725
2533,2026-03-01 10:46:02+07:00,270.6,-270.6,-1.769037199124682,1.769037199124682
2535,2026-03-01 10:56:02+07:00,262.7,-262.7,-9.669037199124716,9.669037199124716
2537,2026-03-01 11:06:02+07:00,255.3,-255.3,-17.069037199124693,17.069037199124693
2540,2026-03-01 11:16:02+07:00,240.9,-240.9,-31.4690371991247,31.4690371991247
2543,2026-03-01 11:26:02+07:00,234.3,-234.3,-38.06903719912469,38.06903719912469
2545,2026-03-01 11:36:02+07:00,227.3,-227.3,-45.06903719912469,45.06903719912469
2547,2026-03-01 11:46:02+07:00,220.3,-220.3,-52.06903719912469,52.06903719912469
2549,2026-03-01 11:56:02+07:00,213.0,-213.0,-59.369037199124705,59.369037199124705
2551,2026-03-01 12:06:02+07:00,205.6,-205.6,-66.76903719912471,66.76903719912471
2554,2026-03-01 12:16:02+07:00,192.0,-192.0,-80.3690371991247,80.3690371991247
2557,2026-03-01 12:26:02+07:00,185.5,-185.5,-86.8690371991247,86.8690371991247
2559,2026-03-01 12:36:02+07:00,179.0,-179.0,-93.3690371991247,93.3690371991247
2561,2026-03-01 12:46:02+07:00,172.4,-172.4,-99.9690371991247,99.9690371991247
2563,2026-03-01 12:56:02+07:00,166.6,-166.6,-105.76903719912471,105.76903719912471
2565,2026-03-01 13:06:02+07:00,160.5,-160.5,-111.8690371991247,111.8690371991247
2568,2026-03-01 13:16:02+07:00,150.1,-150.1,-122.26903719912471,122.26903719912471
2571,2026-03-01 13:26:02+07:00,145.4,-145.4,-126.9690371991247,126.9690371991247
2573,2026-03-01 13:36:02+07:00,141.1,-141.1,-131.2690371991247,131.2690371991247
2575,2026-03-01 13:46:02+07:00,136.9,-136.9,-135.4690371991247,135.4690371991247
2577,2026-03-01 13:56:02+07:00,133.7,-133.7,-138.66903719912472,138.66903719912472
2579,2026-03-01 14:06:02+07:00,130.4,-130.4,-141.9690371991247,141.9690371991247
2582,2026-03-01 14:16:02+07:00,125.0,-125.0,-147.3690371991247,147.3690371991247
2585,2026-03-01 14:26:02+07:00,122.9,-122.9,-149.4690371991247,149.4690371991247
2587,2026-03-01 14:36:02+07:00,121.1,-121.1,-151.2690371991247,151.2690371991247
2589,2026-03-01 14:46:02+07:00,119.5,-119.5,-152.8690371991247,152.8690371991247
2591,2026-03-01 14:56:02+07:00,118.8,-118.8,-153.5690371991247,153.5690371991247
2593,2026-03-01 15:06:02+07:00,118.0,-118.0,-154.3690371991247,154.3690371991247
2596,2026-03-01 15:16:02+07:00,118.3,-118.3,-154.0690371991247,154.0690371991247
2599,2026-03-01 15:26:02+07:00,118.7,-118.7,-153.66903719912472,153.66903719912472
2601,2026-03-01 15:36:02+07:00,119.8,-119.8,-152.5690371991247,152.5690371991247
2603,2026-03-01 15:46:02+07:00,121.2,-121.2,-151.16903719912472,151.16903719912472
2605,2026-03-01 15:56:02+07:00,123.0,-123.0,-149.3690371991247,149.3690371991247
2607,2026-03-01 16:06:02+07:00,125.6,-125.6,-146.7690371991247,146.7690371991247
2610,2026-03-01 16:16:02+07:00,130.5,-130.5,-141.8690371991247,141.8690371991247
2613,2026-03-01 16:26:02+07:00,133.2,-133.2,-139.16903719912472,139.16903719912472
2615,2026-03-01 16:36:02+07:00,137.2,-137.2,-135.16903719912472,135.16903719912472
2617,2026-03-01 16:46:02+07:00,140.7,-140.7,-131.66903719912472,131.66903719912472
2619,2026-03-01 16:56:02+07:00,145.3,-145.3,-127.0690371991247,127.0690371991247
2621,2026-03-01 17:06:02+07:00,150.2,-150.2,-122.16903719912472,122.16903719912472
2624,2026-03-01 17:16:02+07:00,159.6,-159.6,-112.76903719912471,112.76903719912471
2625,2026-03-01 17:26:02+07:00,164.2,-164.2,-108.16903719912472,108.16903719912472
2627,2026-03-01 17:36:02+07:00,168.9,-168.9,-103.4690371991247,103.4690371991247
2629,2026-03-01 17:46:02+07:00,174.3,-174.3,-98.0690371991247,98.0690371991247
2631,2026-03-01 17:56:02+07:00,179.5,-179.5,-92.8690371991247,92.8690371991247
2633,2026-03-01 18:06:02+07:00,185.3,-185.3,-87.0690371991247,87.0690371991247
2636,2026-03-01 18:16:02+07:00,195.5,-195.5,-76.8690371991247,76.8690371991247
2639,2026-03-01 18:26:02+07:00,200.4,-200.4,-71.9690371991247,71.9690371991247
2641,2026-03-01 18:36:02+07:00,205.7,-205.7,-66.66903719912472,66.66903719912472
2643,2026-03-01 18:46:02+07:00,211.1,-211.1,-61.26903719912471,61.26903719912471
2645,2026-03-01 18:56:02+07:00,216.2,-216.2,-56.169037199124716,56.169037199124716
2647,2026-03-01 19:06:02+07:00,221.2,-221.2,-51.169037199124716,51.169037199124716
2650,2026-03-01 19:16:02+07:00,230.6,-230.6,-41.76903719912471,41.76903719912471
2653,2026-03-01 19:26:02+07:00,234.9,-234.9,-37.4690371991247,37.4690371991247
2655,2026-03-01 19:36:02+07:00,239.5,-239.5,-32.869037199124705,32.869037199124705
2657,2026-03-01 19:46:02+07:00,243.7,-243.7,-28.669037199124716,28.669037199124716
2659,2026-03-01 19:56:02+07:00,248.1,-248.1,-24.26903719912471,24.26903719912471
2661,2026-03-01 20:06:02+07:00,252.3,-252.3,-20.069037199124693,20.069037199124693
2664,2026-03-01 20:16:02+07:00,260.3,-260.3,-12.069037199124693,12.069037199124693
2667,2026-03-01 20:26:02+07:00,263.8,-263.8,-8.569037199124693,8.569037199124693
2669,2026-03-01 20:36:02+07:00,267.5,-267.5,-4.869037199124705,4.869037199124705
2671,2026-03-01 20:46:02+07:00,271.0,-271.0,-1.3690371991247048,1.3690371991247048
2673,2026-03-01 20:56:02+07:00,274.8,-274.8,2.4309628008753066,-2.4309628008753066
2675,2026-03-01 21:06:02+07:00,278.5,-278.5,6.130962800875295,-6.130962800875295
2678,2026-03-01 21:16:02+07:00,285.6,-285.6,13.230962800875318,-13.230962800875318
2681,2026-03-01 21:26:02+07:00,289.2,-289.2,16.830962800875284,-16.830962800875284
2683,2026-03-01 21:36:02+07:00,292.5,-292.5,20.130962800875295,-20.130962800875295
2686,2026-03-01 21:46:02+07:00,300.1,-300.1,27.730962800875318,-27.730962800875318
2688,2026-03-01 21:56:02+07:00,302.9,-302.9,30.530962800875272,-30.530962800875272
2691,2026-03-01 22:06:02+07:00,310.3,-310.3,37.93096280087531,-37.93096280087531
2694,2026-03-01 22:16:02+07:00,313.8,-313.8,41.43096280087531,-41.43096280087531
2697,2026-03-01 22:26:02+07:00,319.3,-319.3,46.93096280087531,-46.93096280087531
2699,2026-03-01 22:36:02+07:00,322.4,-322.4,50.03096280087527,-50.03096280087527
2703,2026-03-01 22:46:02+07:00,329.8,-329.8,57.43096280087531,-57.43096280087531
2706,2026-03-01 22:56:02+07:00,332.0,-332.0,59.630962800875295,-59.630962800875295
2709,2026-03-01 23:06:02+07:00,335.8,-335.8,63.43096280087531,-63.43096280087531
2711,2026-03-01 23:16:02+07:00,337.4,-337.4,65.03096280087527,-65.03096280087527
2713,2026-03-01 23:26:02+07:00,338.8,-338.8,66.4309628008753,-66.4309628008753
2716,2026-03-01 23:36:02+07:00,339.7,-339.7,67.33096280087528,-67.33096280087528
2719,2026-03-01 23:46:02+07:00,340.0,-340.0,67.6309628008753,-67.6309628008753
2722,2026-03-01 23:56:02+07:00,339.6,-339.6,67.23096280087532,-67.23096280087532
2724,2026-03-02 00:06:02+07:00,339.6,-339.6,67.23096280087532,-67.23096280087532
2728,2026-03-02 00:16:02+07:00,339.7,-339.7,67.33096280087528,-67.33096280087528
2731,2026-03-02 00:26:02+07:00,340.0,-340.0,67.6309628008753,-67.6309628008753
2734,2026-03-02 00:36:02+07:00,341.5,-341.5,69.1309628008753,-69.1309628008753
2736,2026-03-02 00:46:02+07:00,342.8,-342.8,70.4309628008753,-70.4309628008753
2738,2026-03-02 00:56:02+07:00,344.3,-344.3,71.9309628008753,-71.9309628008753
2741,2026-03-02 01:06:02+07:00,347.9,-347.9,75.53096280087527,-75.53096280087527
2744,2026-03-02 01:16:02+07:00,350.0,-350.0,77.6309628008753,-77.6309628008753
2746,2026-03-02 01:26:02+07:00,352.4,-352.4,80.03096280087527,-80.03096280087527
2748,2026-03-02 01:36:02+07:00,355.6,-355.6,83.23096280087532,-83.23096280087532
2750,2026-03-02 01:46:02+07:00,358.7,-358.7,86.33096280087528,-86.33096280087528
2752,2026-03-02 01:56:02+07:00,362.0,-362.0,89.6309628008753,-89.6309628008753
2755,2026-03-02 02:06:02+07:00,368.2,-368.2,95.83096280087528,-95.83096280087528
2758,2026-03-02 02:16:02+07:00,371.3,-371.3,98.9309628008753,-98.9309628008753
2760,2026-03-02 02:26:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2762,2026-03-02 02:36:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2764,2026-03-02 02:46:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2766,2026-03-02 02:56:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2769,2026-03-02 03:06:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2772,2026-03-02 03:16:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2774,2026-03-02 03:26:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2776,2026-03-02 03:36:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2778,2026-03-02 03:46:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2780,2026-03-02 03:56:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2783,2026-03-02 04:06:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2786,2026-03-02 04:16:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2788,2026-03-02 04:26:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2790,2026-03-02 04:36:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2792,2026-03-02 04:46:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2794,2026-03-02 04:56:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2797,2026-03-02 05:06:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2800,2026-03-02 05:16:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2801,2026-03-02 05:26:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2802,2026-03-02 05:36:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2803,2026-03-02 05:46:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2804,2026-03-02 05:56:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2806,2026-03-02 06:06:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2807,2026-03-02 06:16:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2808,2026-03-02 06:26:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2809,2026-03-02 06:36:02+07:00,374.3,-374.3,101.9309628008753,-101.9309628008753
2810,2026-03-02 06:46:02+07:00,375.2,-375.2,102.83096280087528,-102.83096280087528
2811,2026-03-02 06:56:02+07:00,377.4,-377.4,105.03096280087527,-105.03096280087527
2813,2026-03-02 07:06:02+07:00,380.4,-380.4,108.03096280087527,-108.03096280087527
2814,2026-03-02 07:16:02+07:00,380.7,-380.7,108.33096280087528,-108.33096280087528
2815,2026-03-02 07:26:02+07:00,379.8,-379.8,107.4309628008753,-107.4309628008753
2816,2026-03-02 07:36:02+07:00,378.4,-378.4,106.03096280087527,-106.03096280087527
2817,2026-03-02 07:46:02+07:00,375.9,-375.9,103.53096280087527,-103.53096280087527
2818,2026-03-02 07:56:02+07:00,372.9,-372.9,100.53096280087527,-100.53096280087527
2820,2026-03-02 08:06:02+07:00,366.5,-366.5,94.1309628008753,-94.1309628008753
2821,2026-03-02 08:16:02+07:00,362.7,-362.7,90.33096280087528,-90.33096280087528
2822,2026-03-02 08:26:02+07:00,358.3,-358.3,85.9309628008753,-85.9309628008753
2823,2026-03-02 08:36:02+07:00,353.9,-353.9,81.53096280087527,-81.53096280087527
2824,2026-03-02 08:46:02+07:00,348.4,-348.4,76.03096280087527,-76.03096280087527
2825,2026-03-02 08:56:02+07:00,342.5,-342.5,70.1309628008753,-70.1309628008753
2827,2026-03-02 09:06:02+07:00,330.8,-330.8,58.43096280087531,-58.43096280087531
2828,2026-03-02 09:16:02+07:00,325.0,-325.0,52.630962800875295,-52.630962800875295
2829,2026-03-02 09:26:02+07:00,318.8,-318.8,46.43096280087531,-46.43096280087531
2830,2026-03-02 09:36:02+07:00,312.6,-312.6,40.23096280087532,-40.23096280087532
2831,2026-03-02 09:46:02+07:00,306.1,-306.1,33.73096280087532,-33.73096280087532
2832,2026-03-02 09:56:02+07:00,299.5,-299.5,27.130962800875295,-27.130962800875295
2834,2026-03-02 10:06:02+07:00,286.8,-286.8,14.430962800875307,-14.430962800875307
2835,2026-03-02 10:16:02+07:00,280.0,-280.0,7.630962800875295,-7.630962800875295
2836,2026-03-02 10:26:02+07:00,272.1,-272.1,-0.26903719912468205,0.26903719912468205
2837,2026-03-02 10:36:02+07:00,263.9,-263.9,-8.469037199124728,8.469037199124728
2838,2026-03-02 10:46:02+07:00,255.5,-255.5,-16.869037199124705,16.869037199124705
2839,2026-03-02 10:56:02+07:00,246.8,-246.8,-25.569037199124693,25.569037199124693
2841,2026-03-02 11:06:02+07:00,231.2,-231.2,-41.169037199124716,41.169037199124716
2842,2026-03-02 11:16:02+07:00,224.0,-224.0,-48.369037199124705,48.369037199124705
2843,2026-03-02 11:26:02+07:00,216.9,-216.9,-55.4690371991247,55.4690371991247
2844,2026-03-02 11:36:02+07:00,209.8,-209.8,-62.56903719912469,62.56903719912469
2845,2026-03-02 11:46:02+07:00,23.7,-23.7,-248.66903719912472,248.66903719912472
2846,2026-03-02 11:56:02+07:00,42.7,-42.7,-229.66903719912472,229.66903719912472
2847,2026-03-02 12:06:02+07:00,58.3,-58.3,-214.0690371991247,214.0690371991247
2848,2026-03-02 12:16:02+07:00,70.6,-70.6,-201.7690371991247,201.7690371991247
2849,2026-03-02 12:26:02+07:00,80.9,-80.9,-191.4690371991247,191.4690371991247
2851,2026-03-02 12:36:02+07:00,102.2,-102.2,-170.16903719912472,170.16903719912472
2852,2026-03-02 12:46:02+07:00,106.6,-106.6,-165.7690371991247,165.7690371991247
2853,2026-03-02 12:56:02+07:00,111.0,-111.0,-161.3690371991247,161.3690371991247
2854,2026-03-02 13:06:02+07:00,114.3,-114.3,-158.0690371991247,158.0690371991247
2855,2026-03-02 13:16:02+07:00,116.9,-116.9,-155.4690371991247,155.4690371991247
2857,2026-03-02 13:26:02+07:00,122.8,-122.8,-149.5690371991247,149.5690371991247
2858,2026-03-02 13:36:02+07:00,123.8,-123.8,-148.5690371991247,148.5690371991247
2859,2026-03-02 13:46:02+07:00,124.8,-124.8,-147.5690371991247,147.5690371991247
2860,2026-03-02 13:56:02+07:00,127.1,-127.1,-145.2690371991247,145.2690371991247
2861,2026-03-02 14:06:02+07:00,129.2,-129.2,-143.16903719912472,143.16903719912472
2863,2026-03-02 14:16:02+07:00,135.0,-135.0,-137.3690371991247,137.3690371991247
2864,2026-03-02 14:26:02+07:00,137.7,-137.7,-134.66903719912472,134.66903719912472
2865,2026-03-02 14:36:02+07:00,139.7,-139.7,-132.66903719912472,132.66903719912472
2866,2026-03-02 14:46:02+07:00,142.4,-142.4,-129.9690371991247,129.9690371991247
2867,2026-03-02 14:56:02+07:00,145.3,-145.3,-127.0690371991247,127.0690371991247
2869,2026-03-02 15:06:02+07:00,154.3,-154.3,-118.0690371991247,118.0690371991247
2870,2026-03-02 15:16:02+07:00,157.6,-157.6,-114.76903719912471,114.76903719912471
2871,2026-03-02 15:26:02+07:00,161.8,-161.8,-110.5690371991247,110.5690371991247
2872,2026-03-02 15:36:02+07:00,166.5,-166.5,-105.8690371991247,105.8690371991247
2873,2026-03-02 15:46:02+07:00,171.4,-171.4,-100.9690371991247,100.9690371991247
2875,2026-03-02 15:56:02+07:00,185.4,-185.4,-86.9690371991247,86.9690371991247
2876,2026-03-02 16:06:02+07:00,190.5,-190.5,-81.8690371991247,81.8690371991247
2877,2026-03-02 16:16:02+07:00,195.8,-195.8,-76.5690371991247,76.5690371991247
2878,2026-03-02 16:26:02+07:00,201.2,-201.2,-71.16903719912472,71.16903719912472
2879,2026-03-02 16:36:02+07:00,206.4,-206.4,-65.9690371991247,65.9690371991247
2881,2026-03-02 16:46:02+07:00,219.5,-219.5,-52.869037199124705,52.869037199124705
2882,2026-03-02 16:56:02+07:00,223.7,-223.7,-48.669037199124716,48.669037199124716
2883,2026-03-02 17:06:02+07:00,228.1,-228.1,-44.26903719912471,44.26903719912471
2884,2026-03-02 17:16:02+07:00,232.3,-232.3,-40.06903719912469,40.06903719912469
2885,2026-03-02 17:26:02+07:00,236.8,-236.8,-35.56903719912469,35.56903719912469
2887,2026-03-02 17:36:02+07:00,248.6,-248.6,-23.76903719912471,23.76903719912471
2888,2026-03-02 17:46:02+07:00,252.3,-252.3,-20.069037199124693,20.069037199124693
2889,2026-03-02 17:56:02+07:00,255.7,-255.7,-16.669037199124716,16.669037199124716
2890,2026-03-02 18:06:02+07:00,42.2,-42.2,-230.16903719912472,230.16903719912472
2891,2026-03-02 18:16:02+07:00,78.4,-78.4,-193.9690371991247,193.9690371991247
2892,2026-03-02 18:26:02+07:00,109.9,-109.9,-162.4690371991247,162.4690371991247
2893,2026-03-02 18:36:02+07:00,136.8,-136.8,-135.5690371991247,135.5690371991247
2894,2026-03-02 18:46:02+07:00,159.9,-159.9,-112.4690371991247,112.4690371991247
2896,2026-03-02 18:56:02+07:00,212.0,-212.0,-60.369037199124705,60.369037199124705
2897,2026-03-02 19:06:02+07:00,224.9,-224.9,-47.4690371991247,47.4690371991247
2898,2026-03-02 19:16:02+07:00,236.2,-236.2,-36.169037199124716,36.169037199124716
2899,2026-03-02 19:26:02+07:00,245.9,-245.9,-26.4690371991247,26.4690371991247
2900,2026-03-02 19:36:02+07:00,255.4,-255.4,-16.9690371991247,16.9690371991247
2902,2026-03-02 19:46:02+07:00,271.3,-271.3,-1.0690371991246934,1.0690371991246934
2903,2026-03-02 19:56:02+07:00,278.8,-278.8,6.430962800875307,-6.430962800875307
2904,2026-03-02 20:06:02+07:00,285.0,-285.0,12.630962800875295,-12.630962800875295
2905,2026-03-02 20:16:02+07:00,290.4,-290.4,18.030962800875272,-18.030962800875272
2906,2026-03-02 20:26:02+07:00,295.3,-295.3,22.930962800875307,-22.930962800875307
2908,2026-03-02 20:36:02+07:00,305.7,-305.7,33.330962800875284,-33.330962800875284
2909,2026-03-02 20:46:02+07:00,308.6,-308.6,36.23096280087532,-36.23096280087532
2910,2026-03-02 20:56:02+07:00,311.2,-311.2,38.830962800875284,-38.830962800875284
2911,2026-03-02 21:06:02+07:00,313.0,-313.0,40.630962800875295,-40.630962800875295
2912,2026-03-02 21:16:02+07:00,314.3,-314.3,41.93096280087531,-41.93096280087531
2914,2026-03-02 21:26:02+07:00,315.4,-315.4,43.03096280087527,-43.03096280087527
2915,2026-03-02 21:36:02+07:00,315.1,-315.1,42.73096280087532,-42.73096280087532
2916,2026-03-02 21:46:02+07:00,314.0,-314.0,41.630962800875295,-41.630962800875295
2917,2026-03-02 21:56:02+07:00,312.9,-312.9,40.53096280087527,-40.53096280087527
2918,2026-03-02 22:06:02+07:00,311.6,-311.6,39.23096280087532,-39.23096280087532
2920,2026-03-02 22:16:02+07:00,309.5,-309.5,37.130962800875295,-37.130962800875295
2921,2026-03-02 22:26:02+07:00,309.1,-309.1,36.73096280087532,-36.73096280087532
2922,2026-03-02 22:36:02+07:00,309.6,-309.6,37.23096280087532,-37.23096280087532
2923,2026-03-02 22:46:02+07:00,310.2,-310.2,37.830962800875284,-37.830962800875284
2924,2026-03-02 22:56:02+07:00,311.3,-311.3,38.93096280087531,-38.93096280087531
2926,2026-03-02 23:06:02+07:00,316.7,-316.7,44.330962800875284,-44.330962800875284
2928,2026-03-02 23:16:02+07:00,318.8,-318.8,46.43096280087531,-46.43096280087531
2930,2026-03-02 23:26:02+07:00,321.3,-321.3,48.93096280087531,-48.93096280087531
2932,2026-03-02 23:36:02+07:00,323.9,-323.9,51.53096280087527,-51.53096280087527
2934,2026-03-02 23:46:02+07:00,326.9,-326.9,54.53096280087527,-54.53096280087527
2939,2026-03-02 23:56:02+07:00,335.3,-335.3,62.93096280087531,-62.93096280087531
2941,2026-03-03 00:06:02+07:00,338.6,-338.6,66.23096280087532,-66.23096280087532
2943,2026-03-03 00:16:02+07:00,341.0,-341.0,68.6309628008753,-68.6309628008753
2945,2026-03-03 00:26:02+07:00,344.5,-344.5,72.1309628008753,-72.1309628008753
2947,2026-03-03 00:36:02+07:00,346.9,-346.9,74.53096280087527,-74.53096280087527
2952,2026-03-03 00:46:02+07:00,354.7,-354.7,82.33096280087528,-82.33096280087528
2954,2026-03-03 00:56:02+07:00,357.1,-357.1,84.73096280087532,-84.73096280087532
2956,2026-03-03 01:06:02+07:00,360.6,-360.6,88.23096280087532,-88.23096280087532
2958,2026-03-03 01:16:02+07:00,363.2,-363.2,90.83096280087528,-90.83096280087528
2960,2026-03-03 01:26:02+07:00,366.2,-366.2,93.83096280087528,-93.83096280087528
2965,2026-03-03 01:36:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2967,2026-03-03 01:46:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2969,2026-03-03 01:56:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2971,2026-03-03 02:06:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2973,2026-03-03 02:16:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2978,2026-03-03 02:26:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2980,2026-03-03 02:36:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2982,2026-03-03 02:46:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2984,2026-03-03 02:56:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2986,2026-03-03 03:06:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2991,2026-03-03 03:16:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2993,2026-03-03 03:26:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2995,2026-03-03 03:36:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2997,2026-03-03 03:46:02+07:00,374.2,-374.2,101.83096280087528,-101.83096280087528
2999,2026-03-03 03:56:02+07:00,377.2,-377.2,104.83096280087528,-104.83096280087528
3004,2026-03-03 04:06:02+07:00,381.6,-381.6,109.23096280087532,-109.23096280087532
