datetime,entry_id,field2,field2_neg,field2_deviasi,field2_neg_deviasi
2026-03-01 01:46:02+07:00,2430,380.5,-380.5,108.19672489082973,-108.19672489082973
2026-03-01 01:56:02+07:00,2432,380.5,-380.5,108.19672489082973,-108.19672489082973
2026-03-01 02:06:02+07:00,2435,380.5,-380.5,108.19672489082973,-108.19672489082973
2026-03-01 02:16:02+07:00,2437,380.5,-380.5,108.19672489082973,-108.19672489082973
2026-03-01 02:26:02+07:00,2439,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 02:36:02+07:00,2441,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 02:46:02+07:00,2443,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 02:56:02+07:00,2446,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 03:06:02+07:00,2449,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 03:16:02+07:00,2451,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 03:26:02+07:00,2453,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 03:36:02+07:00,2455,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 03:46:02+07:00,2457,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 03:56:02+07:00,2460,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 04:06:02+07:00,2463,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 04:16:02+07:00,2465,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 04:26:02+07:00,2467,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 04:36:02+07:00,2469,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 04:46:02+07:00,2471,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 04:56:02+07:00,2473,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 05:06:02+07:00,2477,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 05:16:02+07:00,2479,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 05:26:02+07:00,2481,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 05:36:02+07:00,2483,380.6,-380.6,108.29672489082975,-108.29672489082975
2026-03-01 05:46:02+07:00,2487,382.7,-382.7,110.39672489082972,-110.39672489082972
2026-03-01 05:56:02+07:00,2489,382.9,-382.9,110.5967248908297,-110.5967248908297
2026-03-01 06:06:02+07:00,2491,382.3,-382.3,109.99672489082974,-109.99672489082974
2026-03-01 06:16:02+07:00,2493,380.5,-380.5,108.19672489082973,-108.19672489082973
2026-03-01 06:26:02+07:00,2495,378.4,-378.4,106.0967248908297,-106.0967248908297
2026-03-01 06:36:02+07:00,2498,372.2,-372.2,99.89672489082972,-99.89672489082972
2026-03-01 06:46:02+07:00,2501,368.7,-368.7,96.39672489082972,-96.39672489082972
2026-03-01 06:56:02+07:00,2503,364.3,-364.3,91.99672489082974,-91.99672489082974
2026-03-01 07:06:02+07:00,2505,359.2,-359.2,86.89672489082972,-86.89672489082972
2026-03-01 07:16:02+07:00,2507,353.9,-353.9,81.5967248908297,-81.5967248908297
2026-03-01 07:26:02+07:00,2509,348.1,-348.1,75.79672489082975,-75.79672489082975
2026-03-01 07:36:02+07:00,2512,337.0,-337.0,64.69672489082973,-64.69672489082973
2026-03-01 07:46:02+07:00,2515,331.4,-331.4,59.096724890829705,-59.096724890829705
2026-03-01 07:56:02+07:00,2517,325.2,-325.2,52.89672489082972,-52.89672489082972
2026-03-01 08:06:02+07:00,2519,318.7,-318.7,46.39672489082972,-46.39672489082972
2026-03-01 08:16:02+07:00,2521,311.8,-311.8,39.49672489082974,-39.49672489082974
2026-03-01 08:26:02+07:00,2523,304.4,-304.4,32.096724890829705,-32.096724890829705
2026-03-01 08:36:02+07:00,2526,291.0,-291.0,18.696724890829728,-18.696724890829728
2026-03-01 08:46:02+07:00,2529,284.2,-284.2,11.896724890829717,-11.896724890829717
2026-03-01 08:56:02+07:00,2531,277.4,-277.4,5.096724890829705,-5.096724890829705
2026-03-01 09:06:02+07:00,2533,270.6,-270.6,-1.7032751091702494,1.7032751091702494
2026-03-01 09:16:02+07:00,2535,262.7,-262.7,-9.603275109170283,9.603275109170283
2026-03-01 09:26:02+07:00,2537,255.3,-255.3,-17.00327510917026,17.00327510917026
2026-03-01 09:36:02+07:00,2540,240.9,-240.9,-31.403275109170266,31.403275109170266
2026-03-01 09:46:02+07:00,2543,234.3,-234.3,-38.00327510917026,38.00327510917026
2026-03-01 09:56:02+07:00,2545,227.3,-227.3,-45.00327510917026,45.00327510917026
2026-03-01 10:06:02+07:00,2547,220.3,-220.3,-52.00327510917026,52.00327510917026
2026-03-01 10:16:02+07:00,2549,213.0,-213.0,-59.30327510917027,59.30327510917027
2026-03-01 10:26:02+07:00,2551,205.6,-205.6,-66.70327510917028,66.70327510917028
2026-03-01 10:36:02+07:00,2554,192.0,-192.0,-80.30327510917027,80.30327510917027
2026-03-01 10:46:02+07:00,2557,185.5,-185.5,-86.80327510917027,86.80327510917027
2026-03-01 10:56:02+07:00,2559,179.0,-179.0,-93.30327510917027,93.30327510917027
2026-03-01 11:06:02+07:00,2561,172.4,-172.4,-99.90327510917027,99.90327510917027
2026-03-01 11:16:02+07:00,2563,166.6,-166.6,-105.70327510917028,105.70327510917028
2026-03-01 11:26:02+07:00,2565,160.5,-160.5,-111.80327510917027,111.80327510917027
2026-03-01 11:36:02+07:00,2568,150.1,-150.1,-122.20327510917028,122.20327510917028
2026-03-01 11:46:02+07:00,2571,145.4,-145.4,-126.90327510917027,126.90327510917027
2026-03-01 11:56:02+07:00,2573,141.1,-141.1,-131.20327510917028,131.20327510917028
2026-03-01 12:06:02+07:00,2575,136.9,-136.9,-135.40327510917027,135.40327510917027
2026-03-01 12:16:02+07:00,2577,133.7,-133.7,-138.60327510917028,138.60327510917028
2026-03-01 12:26:02+07:00,2579,130.4,-130.4,-141.90327510917027,141.90327510917027
2026-03-01 12:36:02+07:00,2582,125.0,-125.0,-147.30327510917027,147.30327510917027
2026-03-01 12:46:02+07:00,2585,122.9,-122.9,-149.40327510917027,149.40327510917027
2026-03-01 12:56:02+07:00,2587,121.1,-121.1,-151.20327510917028,151.20327510917028
2026-03-01 13:06:02+07:00,2589,119.5,-119.5,-152.80327510917027,152.80327510917027
2026-03-01 13:16:02+07:00,2591,118.8,-118.8,-153.50327510917026,153.50327510917026
2026-03-01 13:26:02+07:00,2593,118.0,-118.0,-154.30327510917027,154.30327510917027
2026-03-01 13:36:02+07:00,2596,118.3,-118.3,-154.00327510917026,154.00327510917026
2026-03-01 13:46:02+07:00,2599,118.7,-118.7,-153.60327510917028,153.60327510917028
2026-03-01 13:56:02+07:00,2601,119.8,-119.8,-152.50327510917026,152.50327510917026
2026-03-01 14:06:02+07:00,2603,121.2,-121.2,-151.10327510917028,151.10327510917028
2026-03-01 14:16:02+07:00,2605,123.0,-123.0,-149.30327510917027,149.30327510917027
2026-03-01 14:26:02+07:00,2607,125.6,-125.6,-146.70327510917028,146.70327510917028
2026-03-01 14:36:02+07:00,2610,130.5,-130.5,-141.80327510917027,141.80327510917027
2026-03-01 14:46:02+07:00,2613,133.2,-133.2,-139.10327510917028,139.10327510917028
2026-03-01 14:56:02+07:00,2615,137.2,-137.2,-135.10327510917028,135.10327510917028
2026-03-01 15:06:02+07:00,2617,140.7,-140.7,-131.60327510917028,131.60327510917028
2026-03-01 15:16:02+07:00,2619,145.3,-145.3,-127.00327510917026,127.00327510917026
2026-03-01 15:26:02+07:00,2621,150.2,-150.2,-122.10327510917028,122.10327510917028
2026-03-01 15:36:02+07:00,2624,159.6,-159.6,-112.70327510917028,112.70327510917028
2026-03-01 15:46:02+07:00,2625,164.2,-164.2,-108.10327510917028,108.10327510917028
2026-03-01 15:56:02+07:00,2627,168.9,-168.9,-103.40327510917027,103.40327510917027
2026-03-01 16:06:02+07:00,2629,174.3,-174.3,-98.00327510917026,98.00327510917026
2026-03-01 16:16:02+07:00,2631,179.5,-179.5,-92.80327510917027,92.80327510917027
2026-03-01 16:26:02+07:00,2633,185.3,-185.3,-87.00327510917026,87.00327510917026
2026-03-01 16:36:02+07:00,2636,195.5,-195.5,-76.80327510917027,76.80327510917027
2026-03-01 16:46:02+07:00,2639,200.4,-200.4,-71.90327510917027,71.90327510917027
2026-03-01 16:56:02+07:00,2641,205.7,-205.7,-66.60327510917028,66.60327510917028
2026-03-01 17:06:02+07:00,2643,211.1,-211.1,-61.20327510917028,61.20327510917028
2026-03-01 17:16:02+07:00,2645,216.2,-216.2,-56.10327510917028,56.10327510917028
2026-03-01 17:26:02+07:00,2647,221.2,-221.2,-51.10327510917028,51.10327510917028
2026-03-01 17:36:02+07:00,2650,230.6,-230.6,-41.70327510917028,41.70327510917028
2026-03-01 17:46:02+07:00,2653,234.9,-234.9,-37.403275109170266,37.403275109170266
2026-03-01 17:56:02+07:00,2655,239.5,-239.5,-32.80327510917027,32.80327510917027
2026-03-01 18:06:02+07:00,2657,243.7,-243.7,-28.603275109170283,28.603275109170283
2026-03-01 18:16:02+07:00,2659,248.1,-248.1,-24.203275109170278,24.203275109170278
2026-03-01 18:26:02+07:00,2661,252.3,-252.3,-20.00327510917026,20.00327510917026
2026-03-01 18:36:02+07:00,2664,260.3,-260.3,-12.00327510917026,12.00327510917026
2026-03-01 18:46:02+07:00,2667,263.8,-263.8,-8.50327510917026,8.50327510917026
2026-03-01 18:56:02+07:00,2669,267.5,-267.5,-4.803275109170272,4.803275109170272
2026-03-01 19:06:02+07:00,2671,271.0,-271.0,-1.3032751091702721,1.3032751091702721
2026-03-01 19:16:02+07:00,2673,274.8,-274.8,2.4967248908297393,-2.4967248908297393
2026-03-01 19:26:02+07:00,2675,278.5,-278.5,6.196724890829728,-6.196724890829728
2026-03-01 19:36:02+07:00,2678,285.6,-285.6,13.29672489082975,-13.29672489082975
2026-03-01 19:46:02+07:00,2681,289.2,-289.2,16.896724890829717,-16.896724890829717
2026-03-01 19:56:02+07:00,2683,292.5,-292.5,20.196724890829728,-20.196724890829728
2026-03-01 20:06:02+07:00,2686,300.1,-300.1,27.79672489082975,-27.79672489082975
2026-03-01 20:16:02+07:00,2688,302.9,-302.9,30.596724890829705,-30.596724890829705
2026-03-01 20:26:02+07:00,2691,310.3,-310.3,37.99672489082974,-37.99672489082974
2026-03-01 20:36:02+07:00,2694,313.8,-313.8,41.49672489082974,-41.49672489082974
2026-03-01 20:46:02+07:00,2697,319.3,-319.3,46.99672489082974,-46.99672489082974
2026-03-01 20:56:02+07:00,2699,322.4,-322.4,50.096724890829705,-50.096724890829705
2026-03-01 21:06:02+07:00,2703,329.8,-329.8,57.49672489082974,-57.49672489082974
2026-03-01 21:16:02+07:00,2706,332.0,-332.0,59.69672489082973,-59.69672489082973
2026-03-01 21:26:02+07:00,2709,335.8,-335.8,63.49672489082974,-63.49672489082974
2026-03-01 21:36:02+07:00,2711,337.4,-337.4,65.0967248908297,-65.0967248908297
2026-03-01 21:46:02+07:00,2713,338.8,-338.8,66.49672489082974,-66.49672489082974
2026-03-01 21:56:02+07:00,2716,339.7,-339.7,67.39672489082972,-67.39672489082972
2026-03-01 22:06:02+07:00,2719,340.0,-340.0,67.69672489082973,-67.69672489082973
2026-03-01 22:16:02+07:00,2722,339.6,-339.6,67.29672489082975,-67.29672489082975
2026-03-01 22:26:02+07:00,2724,339.6,-339.6,67.29672489082975,-67.29672489082975
2026-03-01 22:36:02+07:00,2728,339.7,-339.7,67.39672489082972,-67.39672489082972
2026-03-01 22:46:02+07:00,2731,340.0,-340.0,67.69672489082973,-67.69672489082973
2026-03-01 22:56:02+07:00,2734,341.5,-341.5,69.19672489082973,-69.19672489082973
2026-03-01 23:06:02+07:00,2736,342.8,-342.8,70.49672489082974,-70.49672489082974
2026-03-01 23:16:02+07:00,2738,344.3,-344.3,71.99672489082974,-71.99672489082974
2026-03-01 23:26:02+07:00,2741,347.9,-347.9,75.5967248908297,-75.5967248908297
2026-03-01 23:36:02+07:00,2744,350.0,-350.0,77.69672489082973,-77.69672489082973
2026-03-01 23:46:02+07:00,2746,352.4,-352.4,80.0967248908297,-80.0967248908297
2026-03-01 23:56:02+07:00,2748,355.6,-355.6,83.29672489082975,-83.29672489082975
2026-03-02 00:06:02+07:00,2750,358.7,-358.7,86.39672489082972,-86.39672489082972
2026-03-02 00:16:02+07:00,2752,362.0,-362.0,89.69672489082973,-89.69672489082973
2026-03-02 00:26:02+07:00,2755,368.2,-368.2,95.89672489082972,-95.89672489082972
2026-03-02 00:36:02+07:00,2758,371.3,-371.3,98.99672489082974,-98.99672489082974
2026-03-02 00:46:02+07:00,2760,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 00:56:02+07:00,2762,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 01:06:02+07:00,2764,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 01:16:02+07:00,2766,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 01:26:02+07:00,2769,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 01:36:02+07:00,2772,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 01:46:02+07:00,2774,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 01:56:02+07:00,2776,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 02:06:02+07:00,2778,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 02:16:02+07:00,2780,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 02:26:02+07:00,2783,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 02:36:02+07:00,2786,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 02:46:02+07:00,2788,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 02:56:02+07:00,2790,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 03:06:02+07:00,2792,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 03:16:02+07:00,2794,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 03:26:02+07:00,2797,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 03:36:02+07:00,2800,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 03:46:02+07:00,2801,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 03:56:02+07:00,2802,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 04:06:02+07:00,2803,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 04:16:02+07:00,2804,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 04:26:02+07:00,2806,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 04:36:02+07:00,2807,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 04:46:02+07:00,2808,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 04:56:02+07:00,2809,374.3,-374.3,101.99672489082974,-101.99672489082974
2026-03-02 05:06:02+07:00,2810,375.2,-375.2,102.89672489082972,-102.89672489082972
2026-03-02 05:16:02+07:00,2811,377.4,-377.4,105.0967248908297,-105.0967248908297
2026-03-02 05:26:02+07:00,2813,380.4,-380.4,108.0967248908297,-108.0967248908297
2026-03-02 05:36:02+07:00,2814,380.7,-380.7,108.39672489082972,-108.39672489082972
2026-03-02 05:46:02+07:00,2815,379.8,-379.8,107.49672489082974,-107.49672489082974
2026-03-02 05:56:02+07:00,2816,378.4,-378.4,106.0967248908297,-106.0967248908297
2026-03-02 06:06:02+07:00,2817,375.9,-375.9,103.5967248908297,-103.5967248908297
2026-03-02 06:16:02+07:00,2818,372.9,-372.9,100.5967248908297,-100.5967248908297
2026-03-02 06:26:02+07:00,2820,366.5,-366.5,94.19672489082973,-94.19672489082973
2026-03-02 06:36:02+07:00,2821,362.7,-362.7,90.39672489082972,-90.39672489082972
2026-03-02 06:46:02+07:00,2822,358.3,-358.3,85.99672489082974,-85.99672489082974
2026-03-02 06:56:02+07:00,2823,353.9,-353.9,81.5967248908297,-81.5967248908297
2026-03-02 07:06:02+07:00,2824,348.4,-348.4,76.0967248908297,-76.0967248908297
2026-03-02 07:16:02+07:00,2825,342.5,-342.5,70.19672489082973,-70.19672489082973
2026-03-02 07:26:02+07:00,2827,330.8,-330.8,58.49672489082974,-58.49672489082974
2026-03-02 07:36:02+07:00,2828,325.0,-325.0,52.69672489082973,-52.69672489082973
2026-03-02 07:46:02+07:00,2829,318.8,-318.8,46.49672489082974,-46.49672489082974
2026-03-02 07:56:02+07:00,2830,312.6,-312.6,40.29672489082975,-40.29672489082975
2026-03-02 08:06:02+07:00,2831,306.1,-306.1,33.79672489082975,-33.79672489082975
2026-03-02 08:16:02+07:00,2832,299.5,-299.5,27.196724890829728,-27.196724890829728
2026-03-02 08:26:02+07:00,2834,286.8,-286.8,14.49672489082974,-14.49672489082974
2026-03-02 08:36:02+07:00,2835,280.0,-280.0,7.696724890829728,-7.696724890829728
2026-03-02 08:46:02+07:00,2836,272.1,-272.1,-0.20327510917024938,0.20327510917024938
2026-03-02 08:56:02+07:00,2837,263.9,-263.9,-8.403275109170295,8.403275109170295
2026-03-02 09:06:02+07:00,2838,255.5,-255.5,-16.803275109170272,16.803275109170272
2026-03-02 09:16:02+07:00,2839,246.8,-246.8,-25.50327510917026,25.50327510917026
2026-03-02 09:26:02+07:00,2841,231.2,-231.2,-41.10327510917028,41.10327510917028
2026-03-02 09:36:02+07:00,2842,224.0,-224.0,-48.30327510917027,48.30327510917027
2026-03-02 09:46:02+07:00,2843,216.9,-216.9,-55.403275109170266,55.403275109170266
2026-03-02 09:56:02+07:00,2844,209.8,-209.8,-62.50327510917026,62.50327510917026
2026-03-02 10:06:02+07:00,2845,23.7,-23.7,-248.60327510917028,248.60327510917028
2026-03-02 10:16:02+07:00,2846,42.7,-42.7,-229.60327510917028,229.60327510917028
2026-03-02 10:26:02+07:00,2847,58.3,-58.3,-214.00327510917026,214.00327510917026
2026-03-02 10:36:02+07:00,2848,70.6,-70.6,-201.70327510917028,201.70327510917028
2026-03-02 10:46:02+07:00,2849,80.9,-80.9,-191.40327510917027,191.40327510917027
2026-03-02 10:56:02+07:00,2851,102.2,-102.2,-170.10327510917028,170.10327510917028
2026-03-02 11:06:02+07:00,2852,106.6,-106.6,-165.70327510917028,165.70327510917028
2026-03-02 11:16:02+07:00,2853,111.0,-111.0,-161.30327510917027,161.30327510917027
2026-03-02 11:26:02+07:00,2854,114.3,-114.3,-158.00327510917026,158.00327510917026
2026-03-02 11:36:02+07:00,2855,116.9,-116.9,-155.40327510917027,155.40327510917027
2026-03-02 11:46:02+07:00,2857,122.8,-122.8,-149.50327510917026,149.50327510917026
2026-03-02 11:56:02+07:00,2858,123.8,-123.8,-148.50327510917026,148.50327510917026
2026-03-02 12:06:02+07:00,2859,124.8,-124.8,-147.50327510917026,147.50327510917026
2026-03-02 12:16:02+07:00,2860,127.1,-127.1,-145.20327510917028,145.20327510917028
2026-03-02 12:26:02+07:00,2861,129.2,-129.2,-143.10327510917028,143.10327510917028
2026-03-02 12:36:02+07:00,2863,135.0,-135.0,-137.30327510917027,137.30327510917027
2026-03-02 12:46:02+07:00,2864,137.7,-137.7,-134.60327510917028,134.60327510917028
2026-03-02 12:56:02+07:00,2865,139.7,-139.7,-132.60327510917028,132.60327510917028
2026-03-02 13:06:02+07:00,2866,142.4,-142.4,-129.90327510917027,129.90327510917027
2026-03-02 13:16:02+07:00,2867,145.3,-145.3,-127.00327510917026,127.00327510917026
2026-03-02 13:26:02+07:00,2869,154.3,-154.3,-118.00327510917026,118.00327510917026
2026-03-02 13:36:02+07:00,2870,157.6,-157.6,-114.70327510917028,114.70327510917028
2026-03-02 13:46:02+07:00,2871,161.8,-161.8,-110.50327510917026,110.50327510917026
2026-03-02 13:56:02+07:00,2872,166.5,-166.5,-105.80327510917027,105.80327510917027
2026-03-02 14:06:02+07:00,2873,171.4,-171.4,-100.90327510917027,100.90327510917027
2026-03-02 14:16:02+07:00,2875,185.4,-185.4,-86.90327510917027,86.90327510917027
2026-03-02 14:26:02+07:00,2876,190.5,-190.5,-81.80327510917027,81.80327510917027
2026-03-02 14:36:02+07:00,2877,195.8,-195.8,-76.50327510917026,76.50327510917026
2026-03-02 14:46:02+07:00,2878,201.2,-201.2,-71.10327510917028,71.10327510917028
2026-03-02 14:56:02+07:00,2879,206.4,-206.4,-65.90327510917027,65.90327510917027
2026-03-02 15:06:02+07:00,2881,219.5,-219.5,-52.80327510917027,52.80327510917027
2026-03-02 15:16:02+07:00,2882,223.7,-223.7,-48.60327510917028,48.60327510917028
2026-03-02 15:26:02+07:00,2883,228.1,-228.1,-44.20327510917028,44.20327510917028
2026-03-02 15:36:02+07:00,2884,232.3,-232.3,-40.00327510917026,40.00327510917026
2026-03-02 15:46:02+07:00,2885,236.8,-236.8,-35.50327510917026,35.50327510917026
2026-03-02 15:56:02+07:00,2887,248.6,-248.6,-23.703275109170278,23.703275109170278
2026-03-02 16:06:02+07:00,2888,252.3,-252.3,-20.00327510917026,20.00327510917026
2026-03-02 16:16:02+07:00,2889,255.7,-255.7,-16.603275109170283,16.603275109170283
2026-03-02 16:26:02+07:00,2890,42.2,-42.2,-230.10327510917028,230.10327510917028
2026-03-02 16:36:02+07:00,2891,78.4,-78.4,-193.90327510917027,193.90327510917027
2026-03-02 16:46:02+07:00,2892,109.9,-109.9,-162.40327510917027,162.40327510917027
2026-03-02 16:56:02+07:00,2893,136.8,-136.8,-135.50327510917026,135.50327510917026
2026-03-02 17:06:02+07:00,2894,159.9,-159.9,-112.40327510917027,112.40327510917027
2026-03-02 17:16:02+07:00,2896,212.0,-212.0,-60.30327510917027,60.30327510917027
2026-03-02 17:26:02+07:00,2897,224.9,-224.9,-47.403275109170266,47.403275109170266
2026-03-02 17:36:02+07:00,2898,236.2,-236.2,-36.10327510917028,36.10327510917028
2026-03-02 17:46:02+07:00,2899,245.9,-245.9,-26.403275109170266,26.403275109170266
2026-03-02 17:56:02+07:00,2900,255.4,-255.4,-16.903275109170266,16.903275109170266
2026-03-02 18:06:02+07:00,2902,271.3,-271.3,-1.0032751091702607,1.0032751091702607
2026-03-02 18:16:02+07:00,2903,278.8,-278.8,6.496724890829739,-6.496724890829739
2026-03-02 18:26:02+07:00,2904,285.0,-285.0,12.696724890829728,-12.696724890829728
2026-03-02 18:36:02+07:00,2905,290.4,-290.4,18.096724890829705,-18.096724890829705
2026-03-02 18:46:02+07:00,2906,295.3,-295.3,22.99672489082974,-22.99672489082974
2026-03-02 18:56:02+07:00,2908,305.7,-305.7,33.39672489082972,-33.39672489082972
2026-03-02 19:06:02+07:00,2909,308.6,-308.6,36.29672489082975,-36.29672489082975
2026-03-02 19:16:02+07:00,2910,311.2,-311.2,38.89672489082972,-38.89672489082972
2026-03-02 19:26:02+07:00,2911,313.0,-313.0,40.69672489082973,-40.69672489082973
2026-03-02 19:36:02+07:00,2912,314.3,-314.3,41.99672489082974,-41.99672489082974
2026-03-02 19:46:02+07:00,2914,315.4,-315.4,43.096724890829705,-43.096724890829705
2026-03-02 19:56:02+07:00,2915,315.1,-315.1,42.79672489082975,-42.79672489082975
2026-03-02 20:06:02+07:00,2916,314.0,-314.0,41.69672489082973,-41.69672489082973
2026-03-02 20:16:02+07:00,2917,312.9,-312.9,40.596724890829705,-40.596724890829705
2026-03-02 20:26:02+07:00,2918,311.6,-311.6,39.29672489082975,-39.29672489082975
2026-03-02 20:36:02+07:00,2920,309.5,-309.5,37.19672489082973,-37.19672489082973
2026-03-02 20:46:02+07:00,2921,309.1,-309.1,36.79672489082975,-36.79672489082975
2026-03-02 20:56:02+07:00,2922,309.6,-309.6,37.29672489082975,-37.29672489082975
2026-03-02 21:06:02+07:00,2923,310.2,-310.2,37.89672489082972,-37.89672489082972
2026-03-02 21:16:02+07:00,2924,311.3,-311.3,38.99672489082974,-38.99672489082974
2026-03-02 21:26:02+07:00,2926,316.7,-316.7,44.39672489082972,-44.39672489082972
2026-03-02 21:36:02+07:00,2928,318.8,-318.8,46.49672489082974,-46.49672489082974
2026-03-02 21:46:02+07:00,2930,321.3,-321.3,48.99672489082974,-48.99672489082974
2026-03-02 21:56:02+07:00,2932,323.9,-323.9,51.596724890829705,-51.596724890829705
2026-03-02 22:06:02+07:00,2934,326.9,-326.9,54.596724890829705,-54.596724890829705
2026-03-02 22:16:02+07:00,2939,335.3,-335.3,62.99672489082974,-62.99672489082974
2026-03-02 22:26:02+07:00,2941,338.6,-338.6,66.29672489082975,-66.29672489082975
2026-03-02 22:36:02+07:00,2943,341.0,-341.0,68.69672489082973,-68.69672489082973
2026-03-02 22:46:02+07:00,2945,344.5,-344.5,72.19672489082973,-72.19672489082973
2026-03-02 22:56:02+07:00,2947,346.9,-346.9,74.5967248908297,-74.5967248908297
2026-03-02 23:06:02+07:00,2952,354.7,-354.7,82.39672489082972,-82.39672489082972
2026-03-02 23:16:02+07:00,2954,357.1,-357.1,84.79672489082975,-84.79672489082975
2026-03-02 23:26:02+07:00,2956,360.6,-360.6,88.29672489082975,-88.29672489082975
2026-03-02 23:36:02+07:00,2958,363.2,-363.2,90.89672489082972,-90.89672489082972
2026-03-02 23:46:02+07:00,2960,366.2,-366.2,93.89672489082972,-93.89672489082972
2026-03-02 23:56:02+07:00,2965,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 00:06:02+07:00,2967,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 00:16:02+07:00,2969,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 00:26:02+07:00,2971,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 00:36:02+07:00,2973,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 00:46:02+07:00,2978,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 00:56:02+07:00,2980,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 01:06:02+07:00,2982,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 01:16:02+07:00,2984,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 01:26:02+07:00,2986,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 01:36:02+07:00,2991,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 01:46:02+07:00,2993,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 01:56:02+07:00,2995,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 02:06:02+07:00,2997,374.2,-374.2,101.89672489082972,-101.89672489082972
2026-03-03 02:16:02+07:00,2999,377.2,-377.2,104.89672489082972,-104.89672489082972
2026-03-03 02:26:02+07:00,3004,381.6,-381.6,109.29672489082975,-109.29672489082975
2026-03-03 02:36:02+07:00,3006,381.5,-381.5,109.19672489082973,-109.19672489082973
2026-03-03 02:46:02+07:00,3008,380.7,-380.7,108.39672489082972,-108.39672489082972
2026-03-03 02:56:02+07:00,3010,379.3,-379.3,106.99672489082974,-106.99672489082974
2026-03-03 03:06:02+07:00,3012,377.4,-377.4,105.0967248908297,-105.0967248908297
2026-03-03 03:16:02+07:00,3017,369.6,-369.6,97.29672489082975,-97.29672489082975
2026-03-03 03:26:02+07:00,3019,366.3,-366.3,93.99672489082974,-93.99672489082974
2026-03-03 03:36:02+07:00,3021,362.5,-362.5,90.19672489082973,-90.19672489082973
2026-03-03 03:46:02+07:00,3023,358.1,-358.1,85.79672489082975,-85.79672489082975
2026-03-03 03:56:02+07:00,3025,353.4,-353.4,81.0967248908297,-81.0967248908297
2026-03-03 04:06:02+07:00,3030,339.7,-339.7,67.39672489082972,-67.39672489082972
